Yuksom	29	27.3692	88.2222
Yusufwadgaon	16	18.6335	76.1128
Yurod	12	33.6664	75.7169
Yumtang	29	27.8028	88.6997
Yume Samdong	29	27.9099	88.7112
Yuhus	12	34.3789	74.3727
Yurbathak	41	34.5764	76.1986
Yunaspur	36	29.6203	77.3447
Yusufpur Bhagwan	36	27.0479	79.9109
Yusufpur	36	25.6621	83.4505
Yusufpur Hamid	36	29.4414	78.1214
Yusufpur	36	29.5318	77.1148
Yusufpur	36	29.4738	77.8941
Yusuf Sarai	07	28.5598	77.2056
Yusufpur	36	28.6126	77.4102
Yusufpur	36	28.7834	77.5241
Yula	11	31.5504	78.1342
Yusufnagar	36	28.9470	79.0076
Yusufpur Malgosa	36	28.2021	77.9228
Yusufpur	36	25.9915	83.5877
Yusufganj	35	23.5536	78.1944
Yusufguda	40	17.4349	78.4310
Yusuf Chaukia	36	25.7705	82.7377
Yunispur	36	25.9489	82.6842
Yurnan	36	25.4353	82.0173
Yusfa	36	29.0419	78.4054
Yusufpur Nagli	36	28.7626	78.6844
Yusufpur	36	28.3777	78.6404
Yusufpur	36	26.2028	81.0005
Yusufnagar	36	28.4778	78.9484
Yusuf Jot	36	27.1302	82.6502
Yusufpur	36	26.0222	82.8486
Yusufpur	36	26.2465	83.0882
Yusufpur	36	26.2349	83.1371
Yusufpur	36	26.1016	83.7007
Yusufpur	36	25.3085	81.5353
Yusufpur Aliwal	23	31.1473	75.1060
Yusufpur Darewala	23	31.1506	75.0985
Yusufpur Darewala	23	31.1335	75.0830
Yusufpur	36	27.5135	80.9465
Yusufkheri Hushand	36	30.1550	77.5897
Yusufpur Ripalhera	36	29.2419	77.7540
Yuwarangi	11	31.5337	78.2701
Yuling Dogri	11	31.6679	78.3716
Yusafnagar	36	26.4461	81.5199
Yusufpur	34	25.7370	84.9686
Yusufnagar	36	28.1804	79.1743
Yusuf	39	28.9239	79.4546
Yusufpur	36	28.1929	79.2761
Yurar Bigha	34	24.9438	85.6108
Yusufa	34	25.5122	86.2171
Yusufpur	34	25.8896	85.1379
Yusufpur Dighi Khurd	34	25.7056	85.2306
Yusufpur Pachkhurwa	34	25.6977	85.2262
Yusufpur	34	25.6856	85.2321
Yusufpur	34	25.8172	85.2628
Yusufpur	34	25.4983	85.3439
Yusufkhanpalli	40	17.7574	78.7353
Yupia	30	27.1467	93.7192
Yummalagunta	02	13.8267	79.8440
Yuntantoli	38	22.5694	84.7820
