Meerut	36	28.9800	77.7064
Medinipur	28	22.4211	87.3226
Medininagar	38	24.0397	84.0658
Mettupalayam	25	11.2997	76.9348
Mettur	25	11.7880	77.8008
Metpalle	40	18.8472	78.6256
Medak	40	18.0453	78.2608
Merta	24	26.6486	74.0341
Meddappakkam	25	12.9166	80.1938
Mehkar	16	20.1505	76.5684
Memari	28	23.1765	88.0975
Melmadai	25	9.9264	78.1503
Melur	25	10.0324	78.3393
Medchal	40	17.6297	78.4814
Mehidpur	35	23.4888	75.6580
Meerpet	40	17.3210	78.5305
Mehsi	34	26.3557	85.0925
Mechcheri	25	11.8341	77.9439
Mehndawal	36	26.9758	83.1099
Meenambakkam	25	12.9846	80.1747
Methukummal	25	8.3075	77.1521
Mendarda	09	21.3211	70.4408
Meppadam	13	9.3242	76.4934
Merta Road	24	26.7227	73.9176
Mennanyam	13	11.5579	75.7596
Mehnagar	36	25.8789	83.1161
Meethari Marwar	24	27.5761	74.6866
Meppayyur	13	11.5389	75.7351
Meghnagar	35	22.9066	74.5416
Medankarwadi	16	18.7477	73.8691
Meghraj	09	23.4980	73.5135
Mehmood Pora	12	33.6874	74.9952
Medpalli	40	17.4061	78.6044
Mettuppalaiyam	25	11.1681	78.4494
Mehatpur Basdehra	11	31.4071	76.3423
Mettuppalaiyam	25	11.4503	77.5682
Medziphema	20	25.7576	93.8654
Mel Seval	25	8.6722	77.6147
Mehmand	37	22.0372	82.1961
Meru	38	24.0097	85.4673
Mera	38	23.7556	86.7944
Mel Pattambakkam	25	11.7882	79.6284
Meghahatuburu	38	22.0724	85.2692
Melpedu	25	13.1564	80.0414
Mettamalai	25	9.3955	77.8946
Mercurim	33	15.4270	73.8996
Medha	16	17.7941	73.8287
Melukote	19	12.6626	76.6486
Mevalurkuppam	25	13.0320	79.9995
Men	34	25.0295	84.8919
Met	16	19.6147	77.8491
Mewa Nagar	24	25.8009	72.1526
Merpur	24	24.6434	73.2375
Mewasa	09	21.8742	70.5950
Mewali	09	23.6167	73.3167
Mevasa	09	22.2928	71.2571
Mehatwara	35	22.9822	76.4906
Metwan	41	33.6973	75.8521
Mettur	25	8.8652	77.3666
Metpanjra	16	21.2590	78.6987
Metikumi	17	25.5833	94.5833
Metia Bruz	28	22.5500	88.3000
Methraipara	26	23.7451	91.7938
Methavi	09	24.6417	71.4448
Methan	09	22.9855	71.6451
Meswan	09	21.2595	70.2818
Meshing	30	28.0237	94.5385
