Yamuna Nagar	10	30.1280	77.2837
Yavatmal	16	20.3932	78.1320
Yadgir	19	16.7701	77.1376
Yanam	02	16.7331	82.2136
Yaval	16	21.1677	75.6976
Yanamalakuduru	02	16.4853	80.6675
Yamjal	40	17.2694	78.5767
Yadagirigutta	40	17.5889	78.9434
Yaripur	12	33.7225	75.0181
Yamuna Vihar	07	28.6988	77.2737
Yairipok	17	24.6779	94.0477
Yarada	02	17.6587	83.2742
Yadahalli	19	16.8388	77.1481
Yaytah	41	33.3256	77.2227
Yavluj	16	16.7349	74.1287
Yavat	16	18.4772	74.2734
Yat-kirana	01	8.2333	93.2333
Yarnal	19	16.6155	75.8626
Yaragol	19	16.9045	77.0666
Yargatti	19	15.9685	75.0252
Yapuik	30	28.4786	94.4246
Yanman	30	27.0571	95.7221
Yangpa	11	31.6149	78.0339
Yangching	20	26.4468	94.8845
Yangang	29	27.2785	88.4099
Yandigeri	19	16.1311	75.4942
Yamnotri	39	31.0142	78.3967
Yamkanmardi	16	16.1293	74.5271
Yamanpalli	40	19.1006	79.8447
Yalvigi	19	15.0373	75.4052
Yalong	41	33.5160	76.8956
Yalladabagi	19	13.2689	76.7509
Yaliyur	19	12.5073	76.8151
Yaingangpokpi	17	24.9081	94.1190
Yagrung	30	28.0118	95.2300
Yagati	19	13.6135	76.1494
Yadwad	19	16.2428	75.1803
Yadiyur	19	12.9710	76.8630
Yadita	01	12.4676	92.7199
Yadiki	02	15.0494	77.8731
Yadgud	19	16.3218	74.6050
Yadgarpalli	40	16.8333	79.5833
Yadlapur	19	16.3719	77.3343
Yarmugam	12	34.2982	74.7987
Yaripathri	12	34.4302	74.7985
Yayil	12	34.0123	74.7905
Yadal Behk	12	34.3674	74.0495
Yamrad	12	34.3841	74.2003
Yamrad Badiyan	12	34.3722	74.2000
Yarigund	12	34.1056	74.6526
Yakmanpur	12	34.1587	74.6381
Yal	12	34.1197	74.5170
Yaldoda	41	34.6764	76.4778
Yahiapur	36	29.6915	77.3649
Yarpur	36	29.5912	77.3696
Yarvaguda	40	17.4099	78.1268
Yallamma Tanda	40	17.0697	78.7536
Yacharam	40	17.0448	78.6655
Yadawaram	40	17.6678	78.5772
Yadgirpalli	40	17.5921	78.9550
Yadgirpalli	40	17.5467	78.6333
Yaltur	40	17.6475	78.0019
Yankataipalli	40	17.8483	78.5225
Yapral	40	17.5055	78.5402
Yarapalli	40	17.9261	78.7734
Yarawaram	40	17.8580	78.0198
Yawapur	40	17.8200	78.5114
Yarub Nagar	19	12.9169	77.5678
Yara	10	30.1414	76.9516
Yari	10	30.1406	76.9284
Yakona	36	27.8018	79.3720
Yaqubpur	36	27.7073	79.6540
Yakutpur	36	27.6239	79.5265
Yasinnagar	36	26.8838	79.0427
Yaqubpur	36	26.8693	79.5759
Yaqubpur	36	26.7630	79.7163
Yadavnagar	36	26.6692	79.7590
Yashodham	16	19.1745	72.8662
Yamua Khunov	17	24.4906	93.7407
Yangpi	20	26.4017	94.7762
Yarpur	36	27.8238	79.7881
Yamnur	19	15.5374	75.3127
Yavagal	19	15.7034	75.5213
Yavli	16	17.8391	75.5966
Yapadinne	02	15.3828	77.7736
Yalvar	19	16.6948	76.1513
Yarpur	34	25.5886	85.1203
Yangthang	29	27.2836	88.2388
Yaqubpur	10	28.4859	76.7827
Yarin Baihk	12	34.6949	74.4202
Yarnau Nar	12	34.6194	74.3364
Yashwantnagar	11	30.8880	77.2075
Yarah	10	30.3569	77.4339
Yaqubpur	10	30.2646	77.4201
Yamuna Project Colony	39	30.4559	77.7338
Yagdarpura	24	26.5674	76.0312
Yahiapur	36	29.5664	77.1711
Yaoli	16	21.4065	78.0400
Yavli	16	20.5407	78.0597
Yarandgaon	16	20.6335	78.2285
Yalionke	11	31.2659	78.0927
Yahiapur Bhadaula	36	29.6690	77.9542
Yahiyapur	36	29.2826	77.7751
Yaqubpur	36	28.5226	77.4074
Yaqutpur	36	28.4713	77.4236
