Rohini	07	28.7432	77.0678
Rohtak	10	28.8945	76.5892
Rourkela	21	22.2250	84.8641
Robertsonpet	19	12.9563	78.2754
Roorkee	39	29.8663	77.8912
Roha	16	18.4369	73.1196
Roshanpura	07	28.6006	76.9892
Ropar	23	30.9690	76.5269
Robertsganj	36	24.6886	83.0678
Rosera	34	25.7549	86.0315
Ron	19	15.6994	75.7341
Roing	30	28.1432	95.8447
Roha	09	23.1965	69.2708
Rohru	11	31.2027	77.7548
Rosera	35	22.9421	79.2148
Ror	35	24.5672	81.4149
Rozi Mata	09	22.5481	70.0430
Royapuram	25	13.1141	80.2947
Rowta	03	26.7058	92.2266
Rotung	30	28.1418	95.1528
Rosia	24	25.9667	72.8167
Roshanganj	34	24.5286	84.7142
Roshan	24	27.9500	74.8500
Roro	38	22.4793	85.6525
Rori	10	29.7437	75.2030
Rorawad	24	25.9978	76.7541
Rora Bhatpura	36	25.2871	79.2386
Rora	24	27.5424	73.4491
Rople	16	18.2152	75.3639
Ropla Buzurg	16	17.7882	75.4018
Roogee	19	17.0890	75.9687
Ronvel	09	20.5571	73.0470
Rontha	21	21.7721	85.1288
Rongsanggiri	18	25.4906	90.0112
Rongrenggiri	18	25.5306	90.5707
Rongram	18	25.5991	90.2562
Rongra	18	25.1940	90.7830
Rongmachokgiri	18	25.8046	90.0681
Rongjeng	18	25.6111	90.8689
Rongdu	41	34.4051	77.7874
Rongchugiri	18	25.6918	90.1451
Rongat	01	12.4667	92.9333
Rong	41	33.6877	77.7330
Rondapolli	21	18.9286	82.5669
Rombha	21	20.0856	84.4846
Rollapenta	02	15.8842	78.8242
Rolla	02	13.8415	77.1009
Rohal	24	28.0444	74.8671
Rol	24	27.1650	73.9281
Rojri	24	28.8060	73.0742
Rojhava	16	21.6205	74.2161
Roida	21	22.0144	85.3768
Rohti	23	30.3912	76.2036
Rohrabandh	38	23.6645	86.4997
Rohoni	09	22.4155	72.4724
Rohna Kalan	35	22.0191	78.8646
Rohna	16	20.8527	78.3280
Rohla	24	25.3252	71.4908
Rohisa	09	20.8311	71.2506
Rohini	24	27.4527	73.7172
Rohini	38	24.4757	86.6485
Rohini	28	22.1640	87.0901
Rohina	24	27.1018	74.1678
Rohera	24	24.6124	72.9608
Rohat	24	25.9550	73.1332
Rohankhed	16	20.6274	76.1296
Rohania	35	23.5079	81.0057
Rohania	35	23.4144	81.3994
Rohana	36	29.5913	77.7029
Rodhain	24	26.2489	77.1498
Roddam	02	14.0940	77.4279
Roang	41	33.6372	78.1408
Rohand	28	22.6575	88.4875
Rohiranwali Satharan	24	30.0458	73.8013
Rohiranwali Rathan	24	30.0244	73.8129
Roual	12	33.3201	74.1796
Rotan Singh Ki Dhani	24	26.5475	71.7528
Rowchha	12	34.3091	74.3313
Rohno Khurd	23	30.6492	76.1200
Rohat	10	28.9341	76.9747
Rohi	12	32.6569	74.8458
Rosinar	12	34.4340	73.9055
Roshanpur	36	29.7215	77.2721
Roni Harjipur	36	29.5445	77.4929
Ronija	24	25.7053	75.6658
Rosanda	24	25.6499	75.4982
Roshanpura	07	28.6092	76.9907
Rohni	39	29.8478	78.6362
Royapettah	25	13.0506	80.2642
Rokha ki Dhani	24	28.1928	75.4899
Rodha	10	28.7509	75.7357
Roshanpura	24	28.4159	75.6992
Rohno Kalan	23	30.6466	76.1333
Roshanpur	10	30.1270	76.6397
Rohar Jagir	23	30.1178	76.5300
Rohti	10	30.1170	76.7137
Rotele ka Khirk	35	25.1877	78.9171
Ronda	35	24.1776	78.5016
Rorai	35	24.8495	78.9925
Ronra	35	24.1082	78.8253
Rora	36	27.8542	79.4237
Rota	36	27.7943	79.2830
Ropalpur	36	27.0018	79.4412
Rora	35	26.4732	79.0234
Roshangpur	36	26.4920	79.3795
Romai Diwara	36	26.4206	79.4235
Romai Mustaqil	36	26.4102	79.4332
Rotanpura	36	25.7080	79.0617
Ronaha	36	26.8212	79.5093
Rondapur	36	26.8107	79.5238
Rohaniya	35	24.7446	79.1295
Roherewala	24	27.7753	71.6012
Rola ki Dhani	24	27.4734	71.8608
Rohida	24	24.6122	72.9606
Rolasar	24	28.7851	74.2137
Romgiri	18	25.7310	90.1375
Rongra Asimgiri	18	25.3941	90.4309
Rosekandi	03	24.6953	92.7150
Roisa	24	26.4756	74.1888
Roja	24	27.3882	74.2415
Rohina	24	27.3417	73.0648
Roriawan	24	25.7466	73.9945
Rollapadu	02	15.2526	77.6705
Rodappanayakkanpatti	31	9.0509	78.1464
Rohoda	16	19.9121	77.3456
Roshangaon	16	19.8048	75.7255
Rogda	37	21.9763	82.4076
Rohda	37	21.9317	82.7320
Rola	35	23.7845	75.1954
Roda	37	21.0162	82.2665
Rowmari	03	26.4428	91.9420
Romai	03	27.3788	95.0625
Rojhala	10	29.3639	76.6051
Rodh	10	29.4656	76.6154
Rojhpur	10	28.2260	76.7145
Rohna	10	28.8542	76.8792
Ropa	11	31.6242	77.0743
Ror	11	31.5516	77.2101
