Guwahati	03	26.1844	91.7458
Gurugram	10	28.4601	77.0263
Guntur	02	16.2997	80.4573
Gundupalaiyam	22	11.9410	79.8029
Guna	35	24.6469	77.3113
Guntakal	02	15.1711	77.3624
Gudivada	02	16.4355	80.9955
Gudiyatham	25	12.9460	78.8738
Gurdaspur	23	32.0393	75.4032
Gudur	02	14.1509	79.8521
Gumla	38	23.0427	84.5443
Gudalur	25	11.5207	76.4814
Gumia	38	23.7975	85.8252
Gudalur	25	9.6783	77.2495
Gulaothi	36	28.5894	77.7932
Guduvancheri	25	12.8452	80.0606
Gursahaiganj	36	27.1152	79.7317
Guledagudda	19	16.0502	75.7900
Guskhara	28	23.4928	87.7348
Gunupur	21	19.0804	83.8088
Gundlupet	19	11.8100	76.6903
Gulabpura	24	25.9045	74.6603
Gursarai	36	25.6168	79.1805
Guruvayur	13	10.5943	76.0411
Gunnaur	36	28.2400	78.4399
Gurmatkal	19	16.8677	77.3909
Gummidipundi	25	13.4077	80.1088
Gubbi	19	13.3122	76.9410
Guru Har Sahai	23	30.7086	74.4041
Gulgam	12	34.5500	74.2173
Gurh	35	24.5026	81.5004
Guntur	40	17.9962	79.6445
Gua	38	22.2136	85.3877
Gudur	19	15.9391	75.9141
Guntupalle	02	16.5679	80.5476
Gudlavalleru	02	16.3500	81.0500
Gutlong Gaon	03	26.6534	92.8161
Gudibanda	19	13.6710	77.7041
Gundardehi	37	20.9462	81.2892
Guirim	33	15.5755	73.8072
Gudari	21	19.3476	83.7813
Gunghasa	38	23.8618	86.1777
Guhala	24	27.6908	75.6361
Gudur	40	17.4917	78.8230
Gunpuram	40	18.6109	78.1941
Gurur	37	20.6812	81.4009
Guhagar	16	17.4841	73.1929
Gulmarg	12	34.0536	74.3819
Gundrampalli	40	17.2345	78.9860
Guvvalacheruvu	02	14.2953	78.7523
Gutturu	02	14.1901	77.6340
Guttal	19	14.8382	75.6305
Gutni	36	25.7033	81.3946
Guthurma	37	22.6960	83.4700
Guthli	09	23.0267	73.3528
Gushal	11	32.5521	76.9708
Gush	12	34.5156	74.2300
Guruzala	02	16.5573	79.6348
Guruvegowdanhundi	25	11.6008	76.6952
Guruvajipeta	02	15.2272	79.4002
Gurusulai	21	21.3835	85.0646
Gurusar	23	30.2742	74.5921
Gurur	12	34.3685	74.6738
Gurundia	21	21.8470	84.7816
Gurubella	21	20.4179	83.5606
Gurua	34	24.6693	84.7739
Gurtedu	02	17.8472	81.9446
Gurramkonda	02	13.7813	78.5892
Gurpur	19	12.9378	74.9274
Gurnavda	35	25.5970	76.5201
Gurligumma	21	19.1217	82.8518
Gurlapur	19	16.3672	74.9527
Gurla	35	24.6500	75.5667
Guriani	10	28.3569	76.5360
Gurha Bala	24	24.1649	74.9483
Gura Andla	24	25.5106	73.2207
Gurha	24	27.8836	72.8614
Gura	24	27.8261	75.6294
Gura Bhagwandas	24	27.2188	73.4771
Gurha	24	27.0621	76.4792
Gurgunta	19	16.2875	76.6305
Gurgaon	16	19.3425	77.2676
Gurera	35	22.1126	80.0519
Gurda	37	22.0486	83.1469
Gurda	21	21.9225	85.3873
Gurbhela	16	20.4167	80.5500
Gurbakhshganj	36	26.2988	81.0273
Gura Salathian	12	32.6036	75.0449
Guraora	10	28.3827	76.6429
Gurandi	21	18.8183	84.2196
Gurampod	40	16.8676	79.1122
Gurais	12	34.6333	74.8333
Gurai	24	25.8467	75.7805
Gurach	24	24.7985	73.6683
Gura	24	25.1933	71.7173
Gura	28	24.1894	88.0749
Gupta Kashi	39	30.5292	79.0848
Gunupur	21	19.6100	83.1159
Gunta	24	27.7462	76.3614
Gunri	34	25.6408	84.6580
Gunra	09	22.0589	69.9637
Gunjrauliya	34	26.5812	84.5521
Gunjong	03	25.3165	93.0114
Gunji	19	15.5380	74.4899
Gunjavati	19	14.9962	74.9253
Gunga	24	26.2356	71.2142
Gundusar	24	27.6203	74.1203
Gundugolanu	02	16.7806	81.2309
Gundribadi	21	20.2693	84.7026
Gundmal	40	16.8938	77.7117
Gundlakonda	02	15.4787	77.6512
Gundlabrahmeswaram	02	15.6667	78.7500
Gundipet	40	17.3848	78.3211
Gundiali	09	22.8367	69.4193
Gundiali	09	22.6103	71.6160
Gundi	09	22.5927	73.8356
Gundi	09	22.5520	72.2256
Gundevadi	19	16.8176	75.0954
Gundala	09	22.9013	69.7646
Gundala	40	17.6458	80.9351
Gundal	19	16.5364	75.4954
Gundaid	40	16.9248	77.8055
Gunda	09	22.0088	69.7145
Gund	41	34.2589	75.0873
Gund	12	33.4326	75.2013
Gunamanipara	26	23.7143	91.9461
Gunaga	35	23.4506	77.3621
Gunadala	02	16.5203	80.6642
Gumthala Gadhu	10	29.9353	76.5528
Gumthala	10	29.9577	77.2055
Gumtara	35	21.8071	79.2194
Gumsar	21	20.3655	83.3741
Gumma	21	18.9859	84.0211
Gumma	37	18.5545	81.8780
Gumlai	21	21.6091	84.1520
Gumba	11	32.8598	76.7927
Gumarmal	21	20.5620	83.2141
Gumandev	09	21.7000	73.1167
Gumana ka Tala	24	25.3034	70.8453
Guman	24	24.3859	73.6370
Gumagarh	21	20.3625	84.2667
Guma	11	31.9665	76.8530
Gulzarbagh	34	25.6078	85.2014
Gulur	19	13.2919	77.0929
Gululem	33	15.6109	74.1015
Guluba	21	19.4170	84.0914
Gulu	38	22.5718	85.0883
Gulmatungo	41	34.0707	76.1589
Gulliti	21	19.1853	83.6602
Gulkhed	16	18.1916	76.3719
Gulganj	35	24.6994	79.3715
Guler	11	32.0042	76.1507
Gulbal	19	16.4119	75.4795
Gularia	36	28.1500	81.1167
Gulana	35	23.4335	76.4660
Gulal Khera	36	26.7333	81.1000
Gulabpura	10	28.2579	76.5199
Gula	10	30.0384	76.2989
Gul	12	33.2714	74.9987
Gujri	35	22.3214	75.5057
Gujhandi	38	24.4993	85.4641
Gujararu	12	33.3079	75.3501
Guirdolim	33	15.2833	74.0500
Guindy	25	13.0081	80.2194
Guhisar	35	26.2402	78.5404
Gugvad	19	16.8843	75.1561
Gugor	24	24.7392	76.8501
Gugi	19	16.7313	76.7458
Gugauli	36	27.6833	82.3167
Gugarwara	36	24.7443	78.6030
Gugadi	24	27.2097	70.9165
Guduru	02	15.7751	77.8066
Gudri	38	22.6867	85.2089
Gudraippattu	25	12.1597	79.6027
Gudluru	02	15.0725	79.9013
Gudipalli	19	13.2756	78.4595
Gudipalli	02	12.7927	78.2800
Gudimangalam	25	10.6954	77.2796
Gudikallu	02	15.7441	77.4760
Gudhagaurji	24	27.8735	75.5307
Gudha	24	26.7834	76.6691
Gudha	24	25.5993	75.8878
Gudha	24	25.3794	75.5197
Gudgeri	19	15.1224	75.3652
Gudgaon	35	21.6031	77.7104
Gudem	02	17.8633	82.1959
Gudekota	19	14.8316	76.6266
Gudavalluru	02	14.9987	79.6773
Gudali	24	24.9518	73.5189
Gudali	02	14.0167	80.0201
Gubrenda	24	26.5894	77.2009
Guali	21	21.9854	85.2909
Guguldoh	16	21.4205	79.4334
Gusainsar	24	28.0669	74.6933
Gudda	24	28.5415	74.6704
Gujrat	28	22.4044	88.0156
Gurdaha	28	22.2778	88.3581
Gujarpur	28	22.2461	88.0344
Gurdaha	28	22.7347	88.7594
Gumja	23	29.9993	73.9100
Gutilbagh	12	34.2778	74.8286
Gujarkot	12	34.2604	74.8713
Gundar	12	34.2875	74.8861
Guripur	12	34.2946	74.8762
Gundrandar	12	34.2888	74.8608
Gulabpathar	12	34.3242	74.9618
Gugurwain	12	34.4309	74.8153
Gund Rahman	12	34.1829	74.7662
Gulabbagh	12	34.1813	74.8179
Gund-i-Chandal	12	34.0427	74.8322
Gund-i-Chukapur	12	34.0016	74.8292
Gugibagh	12	34.0087	74.8488
Gula	12	33.7678	74.0554
Gundt	12	33.7687	74.1170
Gutrian	12	33.8245	74.1666
Guraahai	12	33.6449	74.2301
Gulu Hail	12	33.2506	74.1748
Guri Akhar	12	34.4117	74.2412
Gund	12	34.4644	74.1415
Gundi Zon Reshi	12	34.4615	74.0166
Gund-i-Momin	12	34.5000	74.1750
Gund Ibrahim	12	34.1794	74.5832
Gund-i-Khalil	12	34.1758	74.6598
Gunjpur	12	34.2102	74.6104
Gund Naugam	12	34.2167	74.6022
Gund Roshan	12	34.1815	74.6842
Gund Roshan	12	34.1715	74.6965
Gund-i-Hasibat	12	34.1124	74.6944
Gutapur	12	34.0869	74.6772
Gund Karhom	12	34.0958	74.6158
Gund-i-Khalil	12	34.1061	74.6586
Gund Khwaja Qasim	12	34.1262	74.6058
Guiyu	12	34.1454	74.5124
Guinpur	12	34.0795	74.5064
Gund Dalwach	12	34.0483	74.5372
Gumbur	12	34.0538	74.5643
Gundi	12	34.0408	74.5469
Guripur	12	34.0063	74.5856
Gundpur	12	34.0183	74.6208
Gulwanpur	12	34.0513	74.7244
Gund	12	34.0581	74.6727
Gudiwala Magra	24	26.6863	71.8578
Gulewalithali	24	26.5740	71.8436
Gur Sir	12	34.2603	74.4280
Gund-i-Mulraj	12	34.3134	74.3954
Gund-i-Karim Khan	12	34.3188	74.3651
Gund Kamal	12	34.3425	74.2991
Gund Chubuthar	12	34.3401	74.3218
Gund Barat	12	34.3375	74.4380
Guripur	12	34.3621	74.4333
Gulur	12	34.3904	74.3192
Gund Kohor	12	34.3874	74.3007
Gunipur	12	34.4150	74.2806
Gund Manchhar	12	34.4958	74.4042
Gurudwara	12	32.9833	74.5361
Gulaba Chhappar	12	32.9564	74.5505
Gurudwara	12	32.9500	74.5208
Gurudwara	12	32.9375	74.5097
Gurapatan	12	32.8891	74.7439
Gura	12	32.8760	74.7075
Gura	12	32.8989	74.6410
Gurudwara	12	32.9083	74.5208
Gura Manahasam	12	32.7759	74.5721
Gung Parta	12	33.2301	74.1963
Gura	12	33.1703	74.1813
Gura	12	33.0925	74.2130
Gunni	12	33.1000	74.3028
Gurun	12	33.0893	74.3531
Gugarot	12	33.0993	74.2538
Gumek	12	33.8500	74.3833
Gunnu ka Khera	12	32.9986	74.3744
Gundi Gul Shekh	41	34.5389	75.1139
Gujran	41	34.5358	75.2386
Gura	12	32.9260	74.7703
Gura Sango	12	32.8582	74.7815
Gura Keian	12	32.7823	74.8160
Gujaisinghpur	12	32.7713	74.7823
