Asansol	28	23.6833	86.9833
Ashoknagar Kalyangarh	28	22.8642	88.6370
Ashoknagar	35	24.5758	77.7312
Ashta	35	23.0175	76.7221
Ashta	16	16.9494	74.4094
Asandh	10	29.5212	76.6055
Asifabad	40	19.3585	79.2841
Asika	21	19.6111	84.6600
Asind	24	25.7342	74.3328
Asara	36	29.2471	77.3089
Asola	07	28.4573	77.1841
Asangaon	16	19.4387	73.3059
Ashti	16	19.3767	76.2252
Ashokapuram	25	11.1017	76.9545
Ashti	16	18.8052	75.1756
Asudubi	03	26.0232	90.6658
Asan Khurd	10	29.4045	76.8732
Asarganj	34	25.1505	86.6864
Ashmuji Khalsa	12	33.6713	75.0727
Asham	12	34.2517	74.6259
Asara	16	20.0590	78.0126
Ashta	16	18.4519	76.7546
Asurabandh	21	19.7972	84.3651
Asulkhar	37	20.1916	81.1167
Asu	16	18.0522	74.6557
Asthanwan	34	25.2215	85.6262
Astgam	09	20.9000	73.0389
Astera	24	27.2332	75.5335
Astaranga	21	19.9814	86.2701
Astagaon	16	19.6713	74.5026
Astagal	33	14.9784	74.1510
Assundi	16	19.8667	80.2833
Assonora	33	15.6187	73.8986
Assolna	33	15.1807	73.9712
Assolda	33	15.1009	74.0283
Assegaor	16	21.1277	77.5756
Assaye	16	20.2451	75.8872
Assagao	33	15.6029	73.7595
Asra	16	20.8716	77.5041
Aspura Bara	24	27.4355	75.7588
Aspur	24	23.9491	74.0849
Aspari	02	15.4762	77.3875
Asotra	24	25.7631	72.2959
Asothar	36	25.7549	80.8852
Asop	24	26.7949	73.5824
Asonli	30	28.7104	95.6355
Asona	16	17.6833	73.2775
Asoda	16	21.0416	75.6076
Asnawar	24	24.4802	76.3276
Asna	34	25.3307	83.5064
Asmauli	36	28.6944	78.5354
Aslaoda	35	23.2409	75.6176
Aslana	35	23.9356	79.3113
Askot	39	29.7753	80.3467
Asiwan	36	26.8105	80.4506
Asiaki Gorawas	10	28.3372	76.6499
Ashwi Khurd	16	19.5167	74.3667
Ashwi Budrukh	16	19.5167	74.3667
Ashwi	16	19.3500	74.3500
Ashwaraopet	40	17.2471	81.1339
Ashti	16	21.2008	78.1844
Ashti	16	19.6833	79.7965
Ashti	16	17.8439	75.4103
Ashtami	16	18.4371	73.1310
Ashta	16	21.2784	74.2092
Ashalin	30	28.5727	95.5444
Asgan	16	17.6214	73.4500
Asegaon	16	20.0322	76.9528
Asauda Todran	10	28.7505	76.8718
Asarsa	09	21.9507	72.5915
Asarlai	24	26.2140	74.0381
Asara	09	24.3360	71.3902
Asapur	35	21.9107	76.6920
Asansol	38	24.2297	87.2747
Asandiah	37	23.8199	82.8340
Asandi	19	13.7135	76.0925
Asanbani	38	24.1281	87.4467
Asanad	40	18.7500	79.7454
Asambia	09	22.9687	69.4514
Asalatganj	36	26.6855	79.8482
Asadganj	40	17.6742	77.5206
Asnahra	36	27.0838	82.6551
Asrasar	24	28.8860	73.7807
Asalsar	24	28.2817	74.6065
Aspalsar	24	28.5773	74.5053
Asal Kheri	24	28.4507	74.9002
Asurabad	28	22.2653	88.3550
Astar	12	34.3820	74.7915
Asthanpur	12	34.0196	74.8041
Ashkanpur	12	34.4542	74.1959
Ashpur	12	34.3279	74.2623
Asan	12	32.9311	74.4120
Assarwan	12	32.8221	74.7766
Asgharipur	23	30.7411	76.0946
Aslapur	23	30.6925	76.0594
Asenda	10	28.7558	76.7556
