Hapur	36	28.7298	77.7807
Haridwar	39	29.9479	78.1603
Hashtsal	07	28.6341	77.0577
Haldia	28	22.0605	88.1098
Hanumangarh	24	29.5818	74.3294
Hassan	19	13.0071	76.0962
Hazaribagh	38	23.9924	85.3616
Hajipur	34	25.6854	85.2098
Haldwani	39	29.2225	79.5286
Habra	28	22.8420	88.6561
Halisahar	28	22.9322	88.4186
Hathras	36	27.5955	78.0520
Hardoi	36	27.3949	80.1316
Hansi	10	29.1024	75.9625
Harihar	19	14.5129	75.8072
Harda	35	22.3441	77.0954
Haveri	19	14.7935	75.4045
Halol	09	22.5032	73.4724
Hasanpur	36	28.7225	78.2844
Harpanahalli	19	14.7877	75.9886
Haflong	03	25.1648	93.0174
Hasimara	28	26.7469	89.3538
Hamirpur	36	25.9553	80.1484
Hailakandi	03	24.6839	92.5610
Hatta	35	24.1341	79.6012
Halvad	09	23.0152	71.1803
Hangal	19	14.7646	75.1246
Hadagalli	19	15.0205	75.9318
Hadgaon	16	19.4955	77.6586
Harur	25	12.0527	78.4802
Haludbani	38	22.7512	86.2099
Haliyal	19	15.3286	74.7564
Hastinapur	36	29.1604	78.0076
Harij	09	23.6936	71.9070
Hamirpur	11	31.6841	76.5251
Haldaur	36	29.2899	78.2844
Harpalpur	35	25.2877	79.3328
Handia	36	25.3638	82.1865
Hat Piplia	35	22.7695	76.2999
Hanumana	35	24.7789	82.0960
Hatti	19	16.1984	76.6604
Hajo	03	26.2452	91.5252
Haripad	13	9.2836	76.4552
Hattin	10	28.0423	77.2405
Hadgood	09	22.5282	72.9785
Haldibari	28	26.3389	88.7822
Handwara	12	34.3968	74.2814
Hajan	12	34.2989	74.6168
Hansot	09	21.5850	72.8076
Hadiaya	23	30.3276	75.5020
Harduaganj	36	27.9436	78.1579
Hatwans	35	22.7683	78.3464
Habibpur	34	25.2383	86.9468
Hata	36	26.7412	83.7453
Hamirgarh	24	25.1877	74.6312
Hasanpur	10	27.9694	77.4954
Harji	24	25.2918	72.8598
Hasir	38	23.7735	85.8140
Hanur	19	12.0874	77.3021
Harrai	35	22.6143	79.2221
Hanumantanpatti	25	9.7858	77.3170
Haludpukhur	38	22.6011	86.1384
Hatod	35	22.7938	75.7393
Hampi	19	15.3352	76.4603
Halwara	23	30.7251	75.6425
Haringhata	28	22.9647	88.5745
Harbatpur	39	30.4386	77.7406
Hajarmachi	16	17.3143	74.2311
Haraiya	36	26.7948	82.4644
Hariana	23	31.6351	75.8389
Hamren	03	25.8470	92.5741
Hanspura	34	25.0572	84.5490
Harduli	35	22.9278	79.9030
Hat	10	29.3318	76.6150
Haripur	28	22.9361	88.2319
Hathwa	34	26.3554	84.2976
Harnai	16	17.8134	73.0967
Hariharpur	38	23.8888	86.1307
Hat Saraiya	34	26.7946	84.4853
Harekala	19	12.8425	74.9153
Hajipur	23	31.9771	75.7544
Hajira INA	09	21.1130	72.6502
Hale Dharmapuri	25	12.1588	78.1636
Haralapura	19	14.5331	75.8093
Harina	38	23.8078	86.2074
Haralahalli	19	13.0413	76.1060
Hayuliang	30	28.0730	96.5430
Hamre	12	34.2107	74.5110
Harina Pashdal Bar	28	21.9021	87.7062
Hawai	30	27.8868	96.8017
Haste Pimpalgaon	16	19.7343	76.1516
Hakawas	12	33.5416	74.8564
Handarki	19	16.9671	77.2357
Harasar	24	27.8811	74.5811
Harangaon	35	22.7527	76.9698
Hadyal	24	28.4905	75.2012
Hazrat Jandaha	34	25.7097	85.5364
Hazira	10	29.3252	75.0856
Hazaripura	35	23.9225	76.7544
Hawalbagh	39	29.6435	79.6354
Hawal	41	33.5404	75.9609
Havasbhavi	19	14.5639	75.3571
Havanur	19	14.8645	75.6921
Haulighat	03	26.2715	91.3507
Hatu Yua	30	27.4331	93.7582
Hatur Khas	23	30.6042	75.4301
Hattur	16	17.5487	75.8910
Hattigudur	19	16.6022	76.8824
Hattigam	21	20.0174	82.0616
Hatta	35	21.7230	80.2740
Hatta	16	19.3295	76.9395
Hatrun	16	20.8408	76.8894
Hatru	16	21.6846	77.3382
Hatnur	40	17.7382	78.1681
Hatnur	16	20.1629	75.1374
Hatli	12	32.4528	75.6194
Hat Kot	11	31.0790	76.9627
Hatkondal	37	20.3742	81.0196
Hatkoli	37	19.3281	81.5227
Hatkanda	28	22.9333	88.5167
Hatkamba	16	17.0160	73.4173
Hatkalangda	16	16.7454	74.4270
Hatikhuli	03	26.6000	93.3500
Hatigeria	28	22.1667	87.2500
Hatigarh	21	21.8952	87.1928
hatid	16	17.2901	75.0392
Hatibari	21	20.8883	85.9511
Hatia	38	23.2874	85.3069
Hathusar	24	28.9445	73.5731
Hathkuri	35	24.2437	80.0644
Hathide	24	27.5294	75.8911
Hathibari	21	22.4167	84.8500
Hathiana	24	24.8049	74.3707
Hathgaon	36	25.8676	81.1247
Hathai	24	23.9007	73.8945
Hathab	09	21.5966	72.2699
Hatgarh	16	20.5389	73.7567
Hat Gamaria	38	22.2713	85.7418
Hatewa Ghat	36	27.2833	83.5333
Hat Banjari	37	20.8939	80.5826
Hataud	37	21.5827	82.4404
Haswa	36	25.8727	80.9158
Hastmatabad	01	11.6000	92.6333
Hastings	28	22.5500	88.3333
Hassu	10	29.8990	74.9395
Hasnabad	28	22.5707	88.9169
Hasnabad	16	20.1292	75.6967
Hasdiha	38	24.6029	87.0807
Hasaud	37	21.7478	82.9130
Hasaud	37	21.2167	81.7667
Hasanpur	09	24.2478	72.5456
Hasanparti	40	18.0704	79.5223
Hasangarh	36	27.7968	77.8758
Hasanganj	36	26.8679	80.9353
Hasanganj	36	26.7745	80.6371
Hasanabad	40	18.1314	79.2074
Harwan	12	34.1568	74.8931
Harwa	24	26.1702	71.9387
Harua	28	22.6054	88.6799
Harthala	36	28.8749	78.7452
Harsur	19	17.4332	76.9744
Harsul	16	20.1906	77.6755
Harsul	16	20.1147	73.4519
Harsora	24	27.7784	76.4483
Harsor	24	26.7324	74.4750
Harsoli	24	26.6204	75.1796
Harsola	35	22.5694	75.8165
Harsol	09	23.3610	73.0174
Harsil	39	31.0333	78.7333
Harseni	35	24.9749	80.2738
Harsawa Bara	24	27.9168	74.9851
Harsauli	24	27.8642	76.6206
Harsani	24	25.9591	70.7853
Harsolav	24	26.7171	73.7088
Harratola	35	22.8256	81.3212
Harajkheri	35	22.9269	76.7780
Harpalpur	23	30.3938	76.5999
Harpalpur	36	27.3246	79.8395
Haroli	10	29.6534	75.4657
Harohalli	19	12.6807	77.4743
Harohalli	19	12.3201	76.7804
Harnaut	34	25.3687	85.5296
Harnatanr	34	27.3041	84.0186
Harnawada	24	24.4332	76.7077
Harnahalli	19	14.0463	75.4599
Harmutigaon	30	27.1197	93.8325
Harmara	24	26.6841	74.9268
Harmal	39	30.0609	79.8344
Harlapur	19	15.4218	75.7744
Harlakhi	34	26.6353	85.9842
Harkhapur	36	28.1500	81.2167
Harkantarkeri	19	14.3470	74.4127
Hariyali	24	24.8743	71.8291
Harivanam	02	15.6327	77.1032
Harishchandrapur	28	25.4179	87.8819
Harisal	16	21.5373	77.1101
Haripur Kismat	28	22.2833	87.3667
Haripura	23	30.1362	74.0353
Haripura	24	24.9735	75.4819
Haripura	09	20.9160	73.4705
Haripur	11	32.1500	77.1667
Haripur	11	32.0045	76.1638
Haripur	21	20.1187	85.8749
Haripur	02	18.8462	84.5039
Haripur	16	16.8485	74.5375
Harinagar	09	21.8057	72.6136
Harina	00	23.2084	92.3513
Hariladih	38	23.7333	86.4000
Harike	23	31.1628	74.9504
Hariharpur	38	24.4233	86.9171
Hariharpur	37	23.9178	83.5362
Hariharpur	19	13.5216	75.3010
Hariharpara	28	24.0288	88.4497
Hariharganj	38	24.5473	84.2805
Harigarh	24	24.6575	76.2601
Haridaspur	21	20.7261	86.1179
Harichandanpur	21	21.3405	85.7872
Hariau	23	29.9633	75.7083
Hariyasar	24	28.4976	74.4780
Hariara	24	26.1138	73.4805
Hariana	09	22.6026	70.2614
Hariyadhana	24	26.4032	73.7884
