Ujjain	35	23.1824	75.7764
Ujhani	36	28.0031	79.0082
Ujalaiwadi	16	16.6654	74.2711
Ujlan	24	26.8132	71.9479
Ujjini	19	14.7237	76.2872
Ujiarpur	34	25.7754	85.8007
Ujhana	10	29.7175	76.1351
Ujalpur	21	22.0835	83.9206
Ujar	12	34.3693	74.3650
Ujnet	35	24.1119	78.4550
Ujnethi	35	24.1579	78.8868
Ujagarpur	36	27.0978	79.2822
Ujauli	24	28.0925	76.7226
Ujalbas	24	29.1602	74.9629
Ujjal Majri	11	30.5386	77.1422
Ujjal Majri	10	30.5336	77.1563
Ujan Majri	10	30.0114	76.2223
Ujal Amba	16	19.2104	76.6794
Ujani	16	18.1187	76.3053
Ujna	16	18.8068	76.9369
Ujlam	16	18.4429	76.9026
Ujer	16	18.2757	76.8019
Ujmani	36	27.8139	77.5804
Ujana	10	29.8525	76.4400
Ujlamwadi	19	17.7431	76.7584
Ujlamwadi	19	17.7588	76.7639
Ujlam	19	17.7630	76.7523
Ujni	19	18.1740	77.5470
Ujalampahad	40	18.1111	77.7017
Ujrai	36	27.2803	78.0326
Ujrai	36	27.2857	78.0380
Ujhnera	36	27.5853	77.9593
Ujarond	35	23.2207	79.8190
Ujrai Khera	36	27.0143	78.6358
Ujrai	36	27.0202	78.6912
Ujjal	40	16.5691	77.4444
Ujarra	36	27.7918	78.1428
Ujiari	36	27.1608	78.8170
Ujaipur	36	27.6144	78.7785
Ujrai	36	27.0879	77.8739
Ujhiani	36	26.9551	78.9822
Ujhia	36	27.3702	79.1652
Ujramau	36	27.4637	79.6835
Ujhaiya	36	27.2616	78.9026
Ujhaoli	36	27.0435	78.3245
Ujayarpura	36	25.8971	79.0185
Ujneh	36	25.6935	79.4601
Ujneri	36	25.5032	79.7107
Ujra	35	25.1198	79.7344
Ujrauti	36	25.5663	83.1329
Ujhawal	35	26.2423	78.5680
Ujaleshvar	16	20.5303	77.1437
Ujari Katwan	36	25.0732	83.2785
Ujia	36	25.5880	83.9726
Ujiarpur	34	25.4524	83.9619
Ujhaulia	34	25.1734	83.7940
Ujarbopli	35	21.7880	79.8099
Ujari Danrwan	34	24.9872	83.7495
Ujagar Dera	36	25.9610	80.2687
Ujrehta	36	25.5553	80.2658
Ujona	16	20.3022	77.8713
Ujyan	36	25.4995	78.7545
Ujara Bara	35	24.0091	81.0630
Ujnehi	35	24.6086	80.4886
Ujaroundha	35	24.7027	80.7034
Ujhera	35	22.6445	79.4141
Uj Mungarha	36	25.3224	82.3199
Ujainiyapur	36	25.4515	82.7695
Ujnehi	35	24.4337	80.3703
Ujah	10	29.3653	77.0194
Ujaini	35	24.1654	82.3770
Ujaini	35	24.1738	82.3867
Ujhanian	36	25.7193	82.8038
Ujagar Purwa	36	27.5211	81.5444
Ujedipur	36	26.9473	81.1506
Ujaipur	36	26.9997	81.2163
Ujha Purwa	36	26.4209	81.8913
Ujhaipur	36	26.3096	81.9038
Ujhari	36	28.6588	78.3579
Ujaini	36	26.2288	81.8026
Ujapur	36	26.1619	81.7878
Ujaini Jamal	36	27.1203	82.0274
Ujaini Kalan	36	27.2267	82.2294
Ujari Dihwa	36	27.1912	82.1683
Ujainian	36	27.2677	82.5506
Ujha Purwa	36	26.9408	82.1100
Ujjainpur	36	26.4265	82.0851
Ujaini	36	26.8627	82.2895
Ujiar	36	26.9237	82.4674
Ujiapara	36	26.5634	82.3398
Ujarpur	36	26.4599	82.3019
Uji	36	26.6506	82.5634
Ujrauti	36	26.0305	82.6916
Ujrauthi Kalan	36	26.8602	82.9979
Ujainpur	36	26.6172	82.8064
Ujaria Kadipur	36	26.3624	82.9701
Ujikhor	36	26.7662	83.1964
Ujarpar	36	26.4046	83.4319
Ujhauli	36	26.2873	83.4746
Ujarpur	36	26.8593	83.6268
Ujehni Aimma	36	25.5100	81.6476
Ujehni Khalsa	36	25.5206	81.6544
Ujri	36	26.3935	83.6971
Ujra Mahaon	36	26.2973	83.7234
Ujarpura	35	23.8715	80.0670
Ujan	35	23.4604	80.9391
Ujeni	35	24.7985	81.0019
Ujavla	35	22.9122	75.6792
Ujjaini	35	22.6454	75.9907
Ujaipur	37	22.2131	82.0111
Ujbhatti	37	22.0806	82.6689
Ujagirpur	36	27.7127	80.8016
Ujaria	36	27.0317	81.2110
Ujiarpur	37	22.2080	81.6262
Ujher	11	31.7799	76.2537
Ujrawan	37	20.1659	82.0836
Ujaria	09	23.2065	74.0785
Ujjari	39	30.1427	78.7516
Ujalpur	21	21.8636	83.8193
Ujarwara	36	27.1425	81.2755
Ujhaini	36	26.4150	81.5000
Ujraha	34	26.1008	84.3490
Ujain	34	26.0901	84.4780
Ujjiguda	21	19.4565	83.2497
Ujjaguda	21	19.1262	83.3203
Ujrar	39	29.6655	79.2103
Ujhani Dauli	39	29.2234	79.1380
Ujhar	35	22.1546	74.3615
Ujari Senduari	34	25.9003	84.8342
Ujera	39	29.8471	79.8527
Ujeoli	39	29.7879	79.7544
Ujradih	34	26.8364	84.5493
Ujjain Tola	34	26.7998	84.5187
Ujhauli	36	28.0834	79.1823
Ujjain	34	26.2215	84.6960
Ujjain	34	26.2036	84.7368
Ujaini	34	24.5618	84.1873
Ujiyarpur	34	25.5086	84.4638
Ujain Dehra	34	25.3183	84.3881
Ujneri	36	25.8725	80.0705
Ujar Ulvar	13	12.6234	74.9629
Ujjenikop	19	15.9378	75.1116
Ujanipur	19	14.5314	75.4531
Ujjanipura	19	14.1827	75.7059
Ujani	19	13.4391	77.4440
Ujiradka	19	13.0654	75.4310
Ujani	19	13.3971	75.5357
Ujire	19	12.9955	75.3292
Ujjappa Vaderhalli	19	14.6151	76.1594
Ujlat Bigha	34	24.9243	85.5182
Ujaina	34	26.0317	86.0395
Ujan	34	26.2080	86.2264
Ujan	34	25.6652	86.3166
Ujhandi	34	24.9492	86.2170
Ujhani	36	26.6344	79.2154
Ujrukodibail	19	12.6716	75.5462
Ujjalpeta	19	15.3507	76.8420
Ujhani	34	25.4036	87.0801
Ujain	34	25.7825	87.7824
Ujain	34	25.7763	87.8014
Ujirpur	28	24.2663	87.9879
Ujauni	35	21.9987	75.1671
Ujarpur	34	25.0336	85.4551
Ujagar Purwa	36	27.6325	80.1408
Ujagar Purwa	36	27.6681	80.1464
Ujina	10	28.0443	77.0827
Ujani	19	12.7910	77.0894
Ujanhalli	19	12.5506	77.2987
Ujri	38	23.3991	85.1009
Ujratoli	38	23.2478	84.1701
Ujbektoli	37	23.1521	84.0097
Ujulang	21	20.2267	85.1513
Ujrahi Dighi	38	24.1199	85.5337
Ujua	34	25.7973	86.3697
Ujumuspa	21	20.3566	84.0471
Ujera	36	27.7649	79.6795
